SAMPLE_ID,STRUCTURE_ID,PREFERRED_LCMS_METHOD,SPE_METHOD,METHOD,SPE_SUCCESSFUL,CRASHED_OUT,SAMPLE_STATUS,SAMPLE_CURRENT_STATUS,TERMINATION_CAUSE,TERMINATION_STEP,TERMINATION_DETAILS,REACTION_SCALE_(mmol),SELECTED_FRACTIONS,VOLUME_COLLECTED_(mL),TOTAL_FRACTIONS_COLLECTED,RECOVERED_SAMPLE_DRY_MASS_(mg),PERCENT_YIELD,%_PURITY_(BY_LCMS),PURIFICATION_COMMENTS,EXTRA_COMMENTS,MolWt,ExactMolWt,logP,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,Principal component 1,Principal component 2,Principal component 3,class
00YLL22-043-022_RP,00YLL22-043-022,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,19.08,2.0,7.2,33.30%,92%,Evaporation extended to 2.3 hours on SAP 4 prior to scheduling SAP 6.,,338.298,338.0815184,2.217,2,7,111.9,0.1852,5,0.71008905,327.21,2.64168,84.932,0.058823529,124,0.3373674,-0.506591103,1.28,2.186747776,1007.367828,-3.73,639380.1768,6.40898078,140.8531976,23.32988198,5.098681808,5.969305288,0.0,33.59637894,36.39820241,14.27422721,-0.623676796,0.0,20.14761167,25,2,7,0,0,0,2,1,3,6,2,8,3,0,0,0,3,-1.9560603848561564,1.4992081452041037,-0.6537973693764006,2
00YLL22-043-023_RP,00YLL22-043-023,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,5.6,3.0,3.9,37.70%,95%,,,330.269,330.0728456,3.577,2,5,85.59,0.1538,4,0.749425543,321.197,3.73478,78.6365,0.0625,120,0.416509535,-0.506592739,1.0,2.232406729,940.9809611,-3.34,329879.5789,5.698357281,133.5442589,17.51266114,5.098681808,0.0,0.0,20.51727611,42.46456948,13.20747443,-4.563099647,0.0,15.41074871,24,2,5,0,0,0,2,1,3,4,2,8,2,0,0,0,3,-0.04224157576188027,-3.1610827471198375,-0.42149346917098424,0
00YLL22-043-024,00YLL22-043-024,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,33.0,2.0,9.9,0.00%,92%,,,262.272,262.0854609,2.482,2,5,85.59,0.1364,3,0.743097966,252.192,2.71598,73.6345,0.0,96,0.19000148,-0.506592966,1.0,2.187967358,787.1332417,-3.13,72901.99523,4.860305083,114.6827106,17.51266114,5.098681808,0.0,0.0,20.51727611,48.53093655,10.44904006,0.09837963,16.82083098,15.41074871,20,2,5,0,0,0,2,1,3,4,2,5,2,0,0,0,3,10.952353003151696,-5.812446000045656,-3.3487870573610348,0
00YLL22-043-026,00YLL22-043-026,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,9.34,1.0,20.3,67.50%,99%,,,305.297,305.0912746,1.892,1,7,104.5,0.2,5,0.743630669,294.209,2.19198,81.1042,0.0625,112,0.337364817,-0.465417259,1.217391304,2.040420745,910.5841062,-3.53,301062.7958,6.071664935,131.1130764,11.76314931,5.098681808,5.969305288,0.0,33.47383006,42.46456948,11.63397257,-0.409685867,22.64523548,20.39472723,23,1,7,0,0,0,1,2,3,6,1,7,3,0,0,0,3,3.022497708288821,0.6494061971567509,2.685026376312245,0
00YLL22-043-027,00YLL22-043-027,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,54.2,2.0,19.6,59.30%,100%,send to IO2,,290.282,290.0803756,2.573,2,6,102.7,0.1667,4,0.771592984,280.202,2.70858,78.929,0.0,106,0.335178964,-0.477639247,1.090909091,2.011680214,875.6615062,-3.46,173824.851,5.498948059,125.2091748,11.76314931,5.098681808,5.969305288,0.0,26.4865814,48.53093655,10.88017401,-0.956021288,5.693927995,15.41074871,22,2,6,0,0,0,2,1,3,4,2,6,3,0,0,0,3,1.6011787787312812,2.277279189077057,1.3508578130427058,3
00YLL22-043-028,00YLL22-043-028,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,14.23,1.0,17.2,0.00%,100%,,,290.282,290.0803756,2.573,2,6,102.7,0.1667,4,0.771592984,280.202,2.70858,78.929,0.0,106,0.33581577,-0.477623278,1.136363636,2.139903261,892.9115062,-3.46,174593.9156,5.498948059,125.2091748,11.76314931,5.098681808,5.969305288,0.0,26.4865814,48.53093655,11.3398767,-0.984329727,11.25737949,15.41074871,22,2,6,0,0,0,2,1,3,4,2,6,3,0,0,0,3,-4.861856945137276,0.5286362372307672,0.8183388629102559,2
00YLL22-043-030,00YLL22-043-030,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,8.73,2.0,15.5,53.30%,100%,to IO2,,276.299,276.101111,3.14,1,5,74.59,0.1739,4,0.797510031,264.203,3.01898,78.5217,0.0625,102,0.189858447,-0.496745477,1.047619048,2.061840603,816.8943409,-3.13,122022.0565,5.470096635,121.3669642,17.51266114,5.098681808,0.0,0.0,22.52054625,48.53093655,9.034242282,0.289622438,5.693927995,15.41074871,21,1,5,0,0,0,2,1,3,4,1,5,3,0,0,0,3,-3.8647180832725105,-2.4342933158250672,3.151405297689076,2
00YLL22-043-031,00YLL22-043-031,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,9.97,1.0,17.4,0.00%,100%,,,326.157,324.9963074,2.733,1,5,78.25,0.1364,3,0.784449539,318.093,3.16788,77.4647,0.0,96,0.189858447,-0.262907867,1.1,2.090351057,803.0739913,-2.52,69293.15426,5.229566179,122.9756724,11.76314931,10.08266033,15.9299439,0.0,20.39472723,47.198242,9.002662852,0.286590031,5.693927995,36.32467113,20,1,5,0,0,0,1,2,3,4,1,6,2,0,0,0,3,2.2147130798471273,-2.9167764874476787,-1.7555983858355317,0
00YLL22-043-033,00YLL22-043-033,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,10.1,1.0,11.6,62.30%,100%,,,296.333,296.1061964,4.212,1,4,65.36,0.1154,3,0.603625508,284.237,4.16358,89.4757,0.0,108,0.189858447,-0.256139829,0.782608696,1.82731768,1040.365648,-3.45,443001.2862,5.392574699,132.5701414,11.76314931,5.098681808,10.77244843,0.0,15.41074871,66.73003775,9.100840214,0.306168029,11.38785599,57.87817244,23,1,4,0,0,0,3,1,4,3,1,4,2,0,0,0,4,-2.3880398518206443,-0.27154357727673867,0.36212881573011846,2
00YLL22-043-034,00YLL22-043-034,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,12.01,1.0,17.2,0.00%,99%,send to IO2,,276.299,276.101111,3.141,1,5,74.59,0.1739,4,0.797510031,264.203,3.01898,78.5217,0.0625,102,0.189858485,-0.496113385,1.095238095,2.164556388,802.6443409,-3.13,124402.9008,5.470096635,121.3669642,17.51266114,5.098681808,0.0,0.0,22.52054625,48.53093655,9.058542545,0.277017143,5.693927995,15.41074871,21,1,5,0,0,0,2,1,3,4,1,5,3,0,0,0,3,5.609445879972455,-3.1305806172562467,-0.08044615330111338,0
00YLL22-043-036,00YLL22-043-036,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,10.97,1.0,13.1,0.00%,99%,,,307.313,307.1069247,1.948,2,7,107.7,0.16,4,0.769063247,294.209,2.428,82.7185,0.125,114,0.191464437,-0.507686517,1.260869565,2.172855186,911.0743312,-3.4,257863.3126,5.769844576,131.745788,28.95610097,5.098681808,0.0,0.0,32.61105217,30.33183534,9.681002765,0.176392143,22.83129582,20.39472723,23,2,7,0,0,0,1,2,3,6,2,7,3,0,0,0,3,-1.020252766425169,5.251985765119696,-1.8132041271676065,3
00YLL22-043-038_S2,00YLL22-043-038,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,2L/1S,15.0,5.0,6.8,0.00%,97%,,,314.27,314.0779309,4.047,1,4,65.36,0.16,4,0.776390394,305.198,4.02918,76.9717,0.0625,114,0.41591022,-0.256139829,0.956521739,1.989947222,873.3312731,-3.14,224230.261,5.571465932,128.7500252,11.76314931,5.098681808,0.0,0.0,15.41074871,48.53093655,12.60674739,-4.357477754,16.82083098,15.41074871,23,1,4,0,0,0,2,1,3,3,1,7,2,0,0,0,3,-1.9714475314104907,-1.120961781035127,1.2049978111650734,2
00YLL22-043-040,00YLL22-043-040,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,1.65,1.0,2.6,47.30%,100%,,,294.289,294.0916892,2.823,1,5,74.59,0.1667,4,0.804812321,283.201,3.15808,78.4797,0.0625,108,0.189968186,-0.496767818,1.136363636,2.081014956,849.3275207,-3.2,177689.015,5.657258682,125.5324996,23.32988198,5.098681808,0.0,0.0,22.52054625,42.46456948,14.07867555,-0.444618817,0.0,15.41074871,22,1,5,0,0,0,2,1,3,4,1,6,3,0,0,0,3,-2.201085489417002,-0.6315783769333804,1.3656351493150047,2
00YLL22-043-041,00YLL22-043-041,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,13.08,1.0,12.4,0.00%,100%,extend evap for F3,,262.272,262.0854609,2.341,2,5,85.59,0.1364,3,0.743097966,252.192,2.71598,73.6345,0.0,96,0.189858447,-0.507943897,1.0,2.090351057,801.3832417,-3.13,69293.15426,4.860305083,114.6827106,17.51266114,5.098681808,0.0,0.0,20.51727611,48.53093655,9.540595291,0.216503606,5.693927995,15.41074871,20,2,5,0,0,0,2,1,3,4,2,5,2,0,0,0,3,1.7447471903939014,2.3067310895346362,1.2501808642787617,3
00YLL22-043-044,00YLL22-043-044,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,13.53,1.0,13.2,59.40%,100%,,,262.272,262.0854609,2.341,2,5,85.59,0.1364,3,0.743097966,252.192,2.71598,73.6345,0.0,96,0.189858447,-0.507966245,1.0,2.063929334,784.1332417,-3.13,70316.07113,4.860305083,114.6827106,17.51266114,5.098681808,0.0,0.0,20.51727611,48.53093655,9.319125954,0.230962282,5.693927995,15.41074871,20,2,5,0,0,0,2,1,3,4,2,5,2,0,0,0,3,-3.139269909217138,-0.7504604650292463,0.5044416753606947,2
00YLL22-043-045,00YLL22-043-045,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,14.38,1.0,16.4,56.10%,98%,extend evap for F3,,276.299,276.101111,2.736,2,5,85.59,0.1304,3,0.752939912,264.203,3.0244,78.3715,0.0625,102,0.189858447,-0.507686532,1.095238095,2.082702148,845.478469,-3.13,103187.5951,5.09771285,121.0476527,17.51266114,5.098681808,0.0,0.0,20.51727611,42.46456948,9.606162991,0.272256183,5.693927995,15.41074871,21,2,5,0,0,0,2,1,3,4,2,5,2,0,0,0,3,0.050995491456504186,5.586160994009261,0.3601947224409248,3
00YLL22-043-046,00YLL22-043-046,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,9.07,1.0,15.0,53.00%,100%,,,267.317,267.0578663,2.418,1,5,78.25,0.1429,3,0.773975363,258.245,2.7753,72.3787,0.076923077,92,0.189858451,-0.256139825,1.263157895,2.082312466,765.1891146,-2.52,45162.66478,4.628839459,113.2545202,11.76314931,5.098681808,11.53248661,0.0,19.78428869,30.33183534,8.977860961,0.303365877,11.38785599,19.78428869,19,1,5,0,0,0,1,2,3,5,1,6,2,0,0,0,3,-2.0875717657862656,-1.1971147891581924,0.434318233399966,2
00YLL22-043-047,00YLL22-043-047,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,24.88,1.0,14.7,0.00%,99%,send to IO2,,277.287,277.09636,2.118,1,6,87.48,0.1739,4,0.793886913,266.199,2.41398,76.3167,0.066666667,102,0.189858447,-0.495123474,1.142857143,2.061840603,818.6813415,-3.2,122022.0565,5.426675638,120.5866122,17.51266114,10.08266033,0.0,0.0,27.50452477,42.72552249,9.024242282,0.273997438,11.44343983,20.39472723,21,1,6,0,0,0,1,2,3,5,1,6,3,0,0,0,3,-2.1001235439737562,0.6848148837322631,2.9311807701162502,2
00YLL22-043-050_RP,00YLL22-043-050,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,14.1,1.0,20.0,0.00%,95%,,,326.157,324.9963074,2.732,1,5,78.25,0.1364,3,0.733821449,318.093,3.16788,77.4647,0.0,96,0.189858455,-0.256139821,1.1,2.090351057,803.0739913,-2.52,69293.15426,5.229566179,122.9756724,16.36634533,5.098681808,15.9299439,0.0,20.39472723,47.0677655,9.000317173,0.281806868,5.693927995,36.32467113,20,1,5,0,0,0,1,2,3,4,1,6,2,0,0,0,3,6.323144049791517,-2.7766369837387765,-1.1331928981425183,0
00YLL22-043-052,00YLL22-043-052,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,12.78,1.0,13.2,0.00%,100%,,,260.3,260.1061964,3.441,1,4,65.36,0.1364,3,0.768249952,248.204,3.3188,76.7067,0.0625,96,0.189858447,-0.256139829,1.0,2.090351057,795.9866007,-2.93,69293.15426,4.980418869,116.253419,11.76314931,5.098681808,0.0,0.0,15.41074871,48.53093655,9.018861199,0.31147429,11.38785599,40.53358712,20,1,4,0,0,0,2,1,3,3,1,4,2,0,0,0,3,0.5417140213340984,-2.4644348491216648,1.5911652205613334,2
00YLL22-043-054,00YLL22-043-054,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,7.37,2.0,5.0,43.30%,100%,,,264.263,264.0811245,2.738,1,4,65.36,0.1364,3,0.772792849,255.191,3.14948,71.9277,0.0,96,0.189968186,-0.256030103,1.05,2.157325363,787.1332417,-3.0,71922.32861,4.938271605,114.0540123,17.58037015,5.098681808,0.0,0.0,15.41074871,48.53093655,13.97997354,-0.423860072,5.693927995,15.41074871,20,1,4,0,0,0,2,1,3,3,1,5,2,0,0,0,3,-1.2592004260133807,0.5009408621255202,-2.9219882584724153,3
00YLL22-043-055,00YLL22-043-055,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,8.63,1.0,14.3,0.00%,100%,,,330.269,330.0728456,3.959,1,5,74.59,0.1923,5,0.789931634,321.197,3.90898,78.6527,0.0625,120,0.572596303,-0.405799291,1.0,1.908405127,894.6762592,-3.34,337948.8042,6.041970062,133.8635704,17.51266114,5.098681808,0.0,0.0,21.77310757,48.53093655,12.18238254,-4.719497955,16.82083098,20.14761167,24,1,5,0,0,0,2,1,3,4,1,8,3,0,0,0,3,3.3675741293271995,-0.9233852940381773,-0.03888696209653747,0
00YLL22-043-057,00YLL22-043-057,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,10.94,2.0,14.7,0.00%,100%,Did not work up very well,,325.353,325.0633456,1.121,1,7,112.4,0.16,4,0.785529594,314.265,1.80888,82.8745,0.066666667,114,0.191464394,-0.25453483,1.086956522,2.02208933,1000.846545,-3.05,224230.261,5.623766524,132.0984653,11.76314931,5.098681808,9.837253136,0.0,35.0682934,47.36005295,11.49649345,-3.232384423,17.08178398,20.39472723,23,1,7,0,0,0,1,2,3,6,1,8,3,0,0,0,3,3.988434234651752,-4.583281159922142,-1.6831628265624619,0
00YLL22-043-059,00YLL22-043-059,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,13.0,1.0,15.1,28.70%,100%,extended evap for F3;COI crashing out as collected fraction eluted;rerunning MRV due to low yield from first attempt;;,,280.718,280.051574,3.68,1,4,65.36,0.1364,3,0.778806961,271.646,3.66378,76.9797,0.0,96,0.189858447,-0.256139829,1.0,2.090351057,801.3832417,-2.64,69293.15426,5.156244998,120.1917431,11.76314931,5.098681808,11.60093989,0.0,15.41074871,48.53093655,9.001414,0.28541119,10.71656131,15.41074871,20,1,4,0,0,0,2,1,3,3,1,5,2,0,0,0,3,-2.9095806885282647,0.6234008185032457,1.4028009830502042,2
00YLL22-043-060,00YLL22-043-060,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,9.78,1.0,9.5,0.00%,100%,,,331.198,329.9574793,3.313,1,4,65.36,0.1429,3,0.775920115,324.142,3.83438,77.5467,0.0,92,0.189858451,-0.256139825,1.210526316,2.082312466,768.7987551,-1.97,45162.66478,4.956320613,121.3963877,11.76314931,5.098681808,27.26672978,0.0,15.41074871,40.18461763,8.981662614,0.309731618,11.38785599,37.40705968,19,1,4,0,0,0,1,2,3,4,1,6,2,0,0,0,3,-4.074198631717634,2.990653279441312,0.6607251829862141,2
00YLL22-043-062,00YLL22-043-062,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,14.09,1.0,19.6,6.70%,100%,to IO2,,248.249,248.0810443,2.13,1,6,91.14,0.1429,3,0.746173624,240.185,1.80038,67.5597,0.0,90,0.189858447,-0.256139829,1.052631579,2.090112252,741.0799383,-3.07,49777.08145,4.661411933,108.3277728,18.09046938,5.098681808,0.0,0.0,25.37870575,42.98647549,8.962470014,0.279131183,5.693927995,25.37870575,19,1,6,0,0,0,1,2,3,5,1,6,2,0,0,0,3,0.17352520675755911,0.1746270683821944,-2.7863227548630114,3
00YLL22-043-063,00YLL22-043-063,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,10.49,1.0,17.2,32.00%,98%,extend SPE evap for F3 evap,,283.241,283.0669517,1.896,1,5,78.25,0.1304,3,0.783886999,276.185,2.68358,69.6807,0.0,102,0.191464394,-0.25453483,1.095238095,2.107765315,850.5658596,-3.14,99588.37234,5.091799367,117.4391956,23.39759099,5.098681808,0.0,0.0,20.39472723,36.39820241,13.7909175,-0.705655208,17.08178398,20.39472723,21,1,5,0,0,0,1,2,3,4,1,7,2,0,0,0,3,-2.978600010743014,0.2911736812824633,-0.1777621368595032,2
00YLL22-043-064,00YLL22-043-064,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,8.17,1.0,11.6,0.00%,92%,extend SPE evap for F3 evap,,362.393,362.1491238,2.451,2,8,116.6,0.2414,7,0.732641202,344.249,3.75238,99.6214,0.210526316,136,0.411639255,-0.443586841,1.148148148,1.789716267,996.0296153,-3.73,1286899.199,7.253312875,155.7577649,17.36420012,10.41547041,11.78062635,0.0,32.08901812,42.46456948,11.83208267,-0.557347787,17.07524226,25.71151584,27,2,8,0,0,0,1,2,3,6,2,8,3,0,0,0,3,2.200638174949302,-2.929224304874146,-1.5773986955163328,0
00YLL22-043-066,00YLL22-043-066,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,8.98,1.0,8.6,54.30%,100%,,,322.343,322.1229893,3.434,1,5,74.59,0.1923,5,0.789304362,307.223,3.93668,87.6917,0.166666667,120,0.189968186,-0.491021585,1.125,1.983912316,894.1273842,-3.2,386102.1062,6.504788816,138.2623838,23.32988198,5.098681808,0.0,0.0,21.5147151,42.46456948,14.16751852,-0.443461792,0.0,15.41074871,24,1,5,0,0,0,2,1,3,4,1,6,4,0,0,0,3,-4.6899075001377835,-0.7943198013207509,-0.43006226471400705,2
00YLL22-043-067,00YLL22-043-067,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,12.17,1.0,13.7,5.10%,100%,,,252.302,252.0469673,2.574,1,4,65.36,0.15,3,0.761824467,244.238,3.07188,69.8467,0.0,86,0.189858447,-0.256139829,1.166666667,2.099929574,706.6789165,-2.45,32696.74127,4.432396373,107.5288401,11.76314931,5.098681808,11.33678588,0.0,15.41074871,41.09196088,8.95107883,0.317100576,11.38785599,26.85717855,18,1,4,0,0,0,1,2,3,4,1,5,2,0,0,0,3,4.2132341439298475,-4.152063030631197,-1.7656660638248378,0
00YLL22-043-068,00YLL22-043-068,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,8.54,1.0,14.6,0.00%,100%,"Send to IO2Send to IO2;""COI eluting at 7min. MS Threshold 18K; COI reached 20K. Main peak mass=420"";;;",,291.27,291.0756245,1.619,1,7,96.71,0.12,3,0.776519926,282.198,2.13408,75.8877,0.066666667,106,0.230800676,-0.453595055,1.090909091,1.779853588,896.9436193,-3.4,288429.0629,4.856849864,124.6943262,11.76314931,5.098681808,0.0,0.0,27.18766954,36.39820241,9.030052659,0.217904331,17.13736782,20.39472723,22,1,7,0,1,1,1,2,3,6,1,7,2,0,0,0,4,1.1831854139301672,2.963753357981388,1.1060789972186889,3
00YLL22-043-071,00YLL22-043-071,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F1S,11.7,1.0,18.6,0.00%,100%,,,236.238,236.0810443,1.563,2,6,94.04,0.15,3,0.708023811,228.174,1.73348,64.1154,0.0,86,0.189858447,-0.285105719,1.166666667,2.099929574,704.2553078,-2.94,32696.74127,4.142670851,102.2857388,11.76314931,10.19736362,0.0,0.0,25.60811233,36.65915542,8.934412163,0.29105891,11.38785599,25.60811233,18,2,6,0,0,0,1,2,3,4,2,6,2,0,0,0,3,-2.1274297642265103,1.0643660844491456,2.915022130838463,2
00YLL22-043-073,00YLL22-043-073,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,11.18,1.0,17.8,0.00%,100%,Send to IO2,,264.263,264.0811245,2.738,1,4,65.36,0.1364,3,0.772792849,255.191,3.14948,71.9277,0.0,96,0.189858447,-0.256139829,1.0,2.063929334,784.1332417,-3.0,70316.07113,4.938271605,114.0540123,17.58037015,5.098681808,0.0,0.0,15.41074871,48.53093655,12.94611699,-0.269037718,5.693927995,15.41074871,20,1,4,0,0,0,2,1,3,3,1,5,2,0,0,0,3,-1.3632868576167794,-0.3946913585808682,-0.8633616823857259,2
00YLL22-043-075,00YLL22-043-075,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,10.18,1.0,11.2,46.70%,100%,"PO12 "";;",,264.263,264.0811245,2.738,1,4,65.36,0.1364,3,0.772792849,255.191,3.14948,71.9277,0.0,96,0.189858475,-0.256139801,1.05,2.151305153,787.1332417,-3.0,71944.8029,4.938271605,114.0540123,17.58037015,5.098681808,0.0,0.0,15.41074871,48.53093655,13.97295407,-0.31395172,16.82083098,15.41074871,20,1,4,0,0,0,2,1,3,3,1,5,2,0,0,0,3,4.412335299419675,-4.059860652260431,-1.687143672359133,0
00YLL22-043-076,00YLL22-043-076,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,25.27,1.0,12.4,0.00%,100%,Send to IO2,,265.251,265.0763735,1.937,1,5,78.25,0.1364,3,0.771878797,257.187,2.54448,69.7227,0.0,96,0.18986025,-0.264087624,1.15,2.153527441,788.8239913,-3.07,69123.08136,4.896239852,113.2736602,17.58037015,10.08266033,0.0,0.0,20.39472723,42.72552249,13.78285336,-0.40292328,16.82083098,20.39472723,20,1,5,0,0,0,1,2,3,4,1,6,2,0,0,0,3,-3.685695629383524,-0.19001656871498093,2.4162141596682742,2
00YLL22-043-078,00YLL22-043-078,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,10.7,1.0,10.7,0.00%,95%,,,248.249,248.0810443,2.13,1,6,91.14,0.1429,3,0.746173624,240.185,1.80038,67.5597,0.0,90,0.189858455,-0.260848928,1.157894737,2.090112252,741.0799383,-3.07,49777.08145,4.661411933,108.3277728,11.76314931,15.06663885,0.0,0.0,25.37870575,42.85599899,8.960124335,0.27434802,5.693927995,25.37870575,19,1,6,0,0,0,1,2,3,5,1,6,2,0,0,0,3,2.5147239150507343,-4.100255082398004,-3.0788444287770935,0
00YLL22-043-080,00YLL22-043-080,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F3L/F4S,22.44,1.0,12.6,61.80%,100%,"SAP4 bug; resubmit sample next day; double work up;;""sample dry and papery; confirmed dry at 80% yield. Crude RM shows 77% conversion"";;",,262.276,262.0966943,1.601,2,6,104.3,0.1364,3,0.734411199,252.196,1.98758,74.1771,0.0,96,0.189858447,-0.38370216,1.1,2.063929334,781.9238567,-3.2,70316.07113,4.818489641,114.4480155,17.58101209,5.098681808,5.817862778,0.0,20.39472723,42.59504598,8.989113724,0.275538076,11.51179077,20.39472723,20,3,6,0,0,0,1,2,3,5,2,6,2,0,0,0,3,3.4661995213356525,-2.2940704628339246,0.5086904230154677,0
00YLL22-043-081,00YLL22-043-081,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,11.33,1.0,18.8,0.00%,100%,extend SPE evap for F3 evap,,304.353,304.1324111,3.657,1,5,74.59,0.2,5,0.795247513,288.225,3.79758,87.7337,0.166666667,114,0.189858447,-0.491021585,1.043478261,1.924553326,843.9581875,-3.13,266981.9607,6.323357649,134.0968484,17.51266114,5.098681808,0.0,0.0,21.5147151,48.53093655,9.071015685,0.15412853,11.38785599,15.41074871,23,1,5,0,0,0,2,1,3,4,1,5,4,0,0,0,3,-2.1937689190519363,0.5916278760934193,-1.602239290656565,2
00YLL22-043-083,00YLL22-043-083,Gemini LpH,HLB,HLB/Gemini LpH,True,,Complete,Completed & Shipped,,,,0.1,F4L/F3S,9.83,1.0,13.9,64.30%,100%,,,250.265,250.0966943,1.911,1,6,83.18,0.1429,3,0.750519537,240.185,1.74388,68.7357,0.076923077,92,0.189858447,-0.275183594,1.263157895,2.082312466,761.2889801,-2.94,45162.66478,4.383760211,108.8606524,11.76314931,9.780484743,0.0,7.047671983,25.19123346,36.65915542,8.972470014,0.294756183,11.38785599,20.50943052,19,1,6,0,0,0,1,2,3,5,1,6,2,0,0,0,3,-1.5454333143640449,-0.15635833852825956,0.3496406588392786,2
